id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count
668400,1BR in nice 2BR Apt lovely Area ,3383354,Martina,Manhattan,Inwood,Private room,50,7,1,2015.7.16,0.02,1
668691,Comfy room in beautiful apartment,3363720,Kate,Brooklyn,Bushwick,Private room,45,5,69,2019.5.25,0.89,3
669633,Popular area in BK and Close to Manhattan,2400932,Jackie'S Place,Brooklyn,Gowanus,Entire home/apt,109,31,114,2019.6.10,1.38,2
669831,Central Park Sunny Bedroom,3392287,Roxanne,Manhattan,East Harlem,Private room,108,3,161,2019.6.15,1.98,2
670767,Bookcase Room with Hidden Door!,3363720,Kate,Brooklyn,Bushwick,Private room,42,5,70,2019.4.29,0.88,3
671496,Great private room in awesome area!,3403890,Cory,Brooklyn,Crown Heights,Private room,70,3,0,,,1
671633,REDUCED! Private Apt~Fun NYC area!,1709717,Camille,Manhattan,Upper East Side,Entire home/apt,141,2,46,2019.6.14,0.57,1
672724,Elegant 2 BDRM Brooklyn Brownstone,3411621,Elizabeth,Brooklyn,Fort Greene,Entire home/apt,355,5,19,2018.11.2,0.24,1
673248,Secret Garden Big and Comfortable,3317183,Claire,Brooklyn,Bedford-Stuyvesant,Entire home/apt,80,3,162,2019.6.24,1.97,2
673760,Sunrise Room in Spacious Duplex,2219255,Natalie,Brooklyn,Canarsie,Private room,250,2,70,2018.10.10,0.85,3
674692,A LITTLE PARADISE NEXT TO SUBWAY!,3425965,Francesca,Queens,Ridgewood,Private room,75,14,11,2018.8.31,0.15,1
675793,AMAZING LOCATION YOU WILL LOVE IT,3432742,Callie,Manhattan,West Village,Private room,88,2,2,2019.7.4,0.05,1
676257,small private bedroom female only,1465539,Ouii,Manhattan,Kips Bay,Private room,65,5,39,2019.1.18,0.55,1
676295,(B)  BARGAIN SPACE,27848,Jullett,Queens,Jamaica,Private room,58,2,56,2019.7.1,0.67,2
679633,Cozy 1 bedroom apartment in NYC,3458785,Glauce,Queens,Ditmars Steinway,Entire home/apt,75,3,1,2012.9.18,0.01,1
679769,Great Room in Astoria! Close to Everything!,3404680,James,Queens,Astoria,Private room,100,2,35,2019.6.21,0.42,1
680104,Newly Renovated 1 BR,3462232,Stephen,Manhattan,Lower East Side,Private room,167,5,32,2018.9.14,0.39,1
680225,"Large private bedroom in house, Bushwick/Ridgewood",2675998,Alice,Queens,Ridgewood,Private room,65,2,1,2018.1.3,0.05,2
680998,Trendy Harlem Apartment in New York,3467798,Laila,Manhattan,Harlem,Entire home/apt,125,21,12,2018.12.20,0.15,2
681518,Artist room for creative nomads,2777672,Kalae,Manhattan,Upper West Side,Private room,95,2,211,2019.6.21,2.54,3
681805,NEAR THE CITY THAT NEVER SLEEPS!,3375455,Maria,Staten Island,Mariners Harbor,Private room,54,2,48,2019.6.11,0.59,1
682122,"Warm, Comfortable, Inviting Home",3475005,Yolanda,Brooklyn,Flatlands,Entire home/apt,89,2,219,2019.6.12,2.63,2
682155,Central Park Chic Single Room,3392287,Roxanne,Manhattan,East Harlem,Private room,92,3,218,2019.6.23,2.63,2
683084,Midtown West- A COZY ONE bedroom.,3480879,Danny,Manhattan,Chelsea,Entire home/apt,199,6,40,2017.10.15,0.5,1
683681,Beautiful West Village 1 BR apartment,1397883,Jeff,Manhattan,West Village,Entire home/apt,179,14,37,2019.6.8,0.46,1
683743,Low Cost Room With GREAT Location,1229984,John,Queens,Long Island City,Private room,65,20,28,2017.5.20,0.34,3
683821,Spacious Private room in beautiful 1BR near Park,3447309,Mie,Manhattan,Harlem,Private room,55,3,66,2019.6.17,0.8,2
684808,Gorgeous NY Studio in Midtown East,3491890,George Steven,Manhattan,Murray Hill,Entire home/apt,129,30,43,2019.7.4,0.67,6
684991,Terrific NY Studio in Midtown East,3491890,George Steven,Manhattan,Murray Hill,Entire home/apt,134,30,9,2018.11.4,0.11,6
685435,Cozy Private Bedroom $800 Month,1360296,Maria Daniela,Brooklyn,East New York,Private room,35,3,13,2019.5.29,0.16,1
686696,duplex with backyard upper eastside,3502638,Daniel,Manhattan,Upper East Side,Private room,250,1,60,2019.5.16,0.93,1
688652,Huge Sunny Modern Apt. (1k+sqft),62855,Andrew,Brooklyn,Clinton Hill,Entire home/apt,249,4,19,2019.6.7,0.23,1
689329,Cozy 15 mins Manhattan& 10 Mins LGA,2446219,Biren,Queens,East Elmhurst,Private room,62,1,296,2019.6.29,3.92,2
689900,Large Room / Light / Columbia University - UWS,475916,Katherine,Manhattan,Upper West Side,Private room,119,1,96,2017.5.18,1.16,1
690349,Full 1BR Apartment in Park Slope,3540041,Peter,Brooklyn,South Slope,Entire home/apt,179,2,77,2019.6.24,0.97,1
690516,Lovely Garden Apt. in Fort Greene.,66329,Collin,Brooklyn,Fort Greene,Entire home/apt,220,1,115,2019.6.24,1.4,2
690553,Modern Lofted Williamsburg 3bd,743742,Ethan And Wray,Brooklyn,Williamsburg,Entire home/apt,198,1,294,2019.7.4,3.59,1
690603,Brooklyn's top,3530446,Maurice,Brooklyn,Crown Heights,Entire home/apt,155,3,66,2019.6.30,1.75,3
690675,Quirky Sunny Retreat Central Williamsburg,2172525,Slava,Brooklyn,Williamsburg,Entire home/apt,199,7,4,2018.8.10,0.09,1
690849,East Village Artist's Studio,284224,Daniel,Manhattan,East Village,Entire home/apt,95,3,39,2019.6.18,0.47,1
690934,"LEGAL PARK SLOPE 5 BR, ROOF TERRACES for 14 PEOPLE",570988,Yves,Brooklyn,Park Slope,Entire home/apt,550,4,173,2019.7.1,2.12,1
690960,Guestroom w/ 2 beds 20 mins to NYC ,3531317,Ingrid,Brooklyn,Bushwick,Private room,60,2,295,2019.6.16,3.56,2
692137,Stunning 3BR loft in Williamsburg!!!!,3538661,Phillip,Brooklyn,Williamsburg,Entire home/apt,380,4,62,2019.1.2,0.75,2
692567,Bushwick Creative Den of Bliss,3541525,Lindsay,Brooklyn,Bushwick,Private room,84,2,138,2019.7.2,1.69,1
693597,UWS Charming 1 bedroom + loft,2817397,Larysa,Manhattan,Upper West Side,Entire home/apt,165,30,27,2019.6.24,0.34,1
695002,Roomy Updated Studio - East Village,1443121,Pavel,Manhattan,East Village,Entire home/apt,105,30,96,2019.6.16,1.17,1
695216,Private Suite in Historic House,3558158,Natalie,Brooklyn,Fort Greene,Entire home/apt,134,2,119,2018.1.25,1.46,1
695297,Sunny Elegant and Big Room!,2195782,Boris,Brooklyn,Bedford-Stuyvesant,Private room,68,5,8,2018.9.7,0.1,1
695465,The heart of the metropolis,3561489,John,Manhattan,East Village,Entire home/apt,73,30,100,2019.7.1,1.25,1
696593,Park Slope One bedroom with Balcony,3228992,Karin,Brooklyn,Park Slope,Entire home/apt,150,5,1,2015.7.16,0.02,1
697499,"Lovely, large studio near Central Park",1372779,Charlie,Manhattan,Upper West Side,Entire home/apt,100,3,89,2019.6.27,1.12,1
697923,Cute & Cozy NYC Room - Hell's Kitchen (dog in apt),3576466,Kevin,Manhattan,Hell's Kitchen,Private room,75,2,176,2019.6.21,2.22,2
698094,5th Ave Apartment in Midtown! ,3569392,Kristen,Manhattan,Midtown,Private room,120,4,31,2016.8.26,0.38,1
698132,"LARGE PRIVATE FLOOR IN BROOKLYN, NY",3577509,Eric,Brooklyn,Bedford-Stuyvesant,Entire home/apt,85,4,239,2019.6.26,2.89,2
698162,"Comfy apartment, adorable cat!",3577848,Abby,Manhattan,Inwood,Entire home/apt,55,2,79,2019.4.24,0.96,1
698298,GREAT private apt on MULBERRY st - Nolita / Soho,1746432,Joseph,Manhattan,Nolita,Private room,95,10,13,2019.4.15,0.33,1
698327,Clean Cute Private Room in CHELSEA,3579337,Nina,Manhattan,Chelsea,Private room,72,14,11,2017.12.8,0.16,3
698514,"SUNNY LOFT: Greenwich Village, NYC",3579116,Kristin,Manhattan,West Village,Entire home/apt,250,80,5,2017.5.3,0.06,2
698882,The Serenity Room in Historic BKLYN,2994135,Devin  & Justin,Brooklyn,Cobble Hill,Private room,69,2,13,2016.12.31,0.37,1
699348,Peaceful double room in Brooklyn Brownstone,279845,Chantille & Linda,Brooklyn,Prospect Heights,Private room,78,4,190,2019.1.4,2.3,2
699472,NYC 1st Shipping Container Home,3587751,Janet-David,Brooklyn,Williamsburg,Entire home/apt,220,1,404,2019.6.25,4.9,2
700530,Charming South Village w/ Private Terrace,2495668,Christos,Manhattan,SoHo,Entire home/apt,230,2,27,2019.7.6,1.4,1
700916,Airy Bed Sty Restoration,3595395,Gabriela,Brooklyn,Bedford-Stuyvesant,Entire home/apt,150,4,79,2019.5.20,0.97,1
701227,Cozy Private room in Fort Greene,3598306,Afaliah,Brooklyn,Fort Greene,Private room,80,2,14,2017.10.6,0.17,2
702213,W'burg Hidden Treasure Off Lorimer,240471,Roberto,Brooklyn,Williamsburg,Private room,150,3,32,2018.10.20,0.42,2
702440,Park Slope Brownstone with Garden,3605606,Gisela,Brooklyn,Park Slope,Entire home/apt,150,3,76,2019.6.1,0.98,1
702551,UWS renovated 2bedroom 2bath near everything.,3606458,Mathew,Manhattan,Upper West Side,Entire home/apt,900,1,7,2019.1.1,0.09,2
703745,Great apt in the heart of E Village,3597177,Ori,Manhattan,East Village,Entire home/apt,130,7,11,2016.10.2,0.14,1
703971,HOME AWAY FROM HOME,1785800,Marvet,Brooklyn,Prospect-Lefferts Gardens,Private room,70,5,18,2019.5.30,0.22,3
704838,An Oasis in  the Big Apple 1,3621183,Paul,Queens,Woodside,Entire home/apt,120,3,60,2019.7.4,1.59,3
705749,Room Available Close to Manhattan-A,3625735,Marianne,Staten Island,Concord,Private room,75,30,59,2019.3.30,0.72,2
705997,Classy Brooklyn Studio,240048,Katherine / FranÃ§ois,Brooklyn,Sunset Park,Entire home/apt,100,15,22,2018.12.10,0.47,2
706347,"HISTORIC WILLIAMSBURG, BKLYN #2",839679,Brady,Brooklyn,Williamsburg,Private room,69,3,2,2013.5.6,0.03,3
707396,2BR PENTHOUSE w Private Roofdeck,3636235,Ari,Manhattan,East Village,Entire home/apt,399,7,104,2019.7.2,1.28,1
707736,Brand New 2-Level 2-Bedroom Condo,1507336,Jeff,Manhattan,Harlem,Entire home/apt,299,3,6,2019.5.24,0.09,1
708374,private bedroom w/private bathroom on Central Park,315918,Arlette,Manhattan,Upper West Side,Private room,100,3,326,2019.7.1,3.96,1
708637,Cozy bedroom near Manhattan & airport,3644693,Eugenia,Queens,Jackson Heights,Private room,68,28,55,2019.6.1,0.67,2
710015,"Large room, Outdoor Patio, Great Host, Safe Area!",3136147,Gym Hoodie,Brooklyn,Borough Park,Private room,103,3,0,,,1
710243,"Cozy, ideal live-work space in the heart of LES!",1444304,Alejandra,Manhattan,Lower East Side,Entire home/apt,175,5,56,2019.7.6,0.79,1
710283,"Sunny, Large & Lovely in Greenpoint",283215,Isabelle,Brooklyn,Greenpoint,Entire home/apt,330,3,51,2019.6.22,0.62,1
710284,"**YOUR CHELSEA LOFT, WELCOME HOME",3642625,Amy,Manhattan,Chelsea,Entire home/apt,425,5,7,2015.4.11,0.09,1
711635,Charming East Village Apartment,3662459,Barry,Manhattan,East Village,Entire home/apt,240,5,86,2019.6.30,1.15,1
712136,Room Available-Close to Manhattan-B,3625735,Marianne,Staten Island,Concord,Private room,75,30,36,2017.8.29,0.44,2
712260,Private Two Bedroom with Garden in Cobble Hill,3666608,Paul And Debra,Brooklyn,Carroll Gardens,Private room,210,2,75,2019.6.19,0.92,1
713538,Chic Victorian private apartment in townhouse,3672774,Alison,Brooklyn,Clinton Hill,Entire home/apt,175,1,363,2019.6.16,4.55,2
713891,Amazing location! 10ft from L train,3675389,Giorgia & Benjamin,Brooklyn,Williamsburg,Private room,85,2,146,2019.6.23,1.78,1
714028,An Oasis in the Big Apple 2,3621183,Paul,Queens,Woodside,Entire home/apt,120,3,51,2019.7.3,1.52,3
714049,An Oasis in the Big Apple 3,3621183,Paul,Queens,Woodside,Entire home/apt,120,3,55,2019.6.4,0.67,3
714075,Room in Clinton Hill Brooklyn Loft,3597769,Enid,Brooklyn,Bedford-Stuyvesant,Private room,75,5,1,2013.8.8,0.01,2
714939,West Village 2 Bedroom Apt,3578480,Radan,Manhattan,West Village,Entire home/apt,495,3,29,2019.3.12,0.38,1
715102,WILLIAMSBURG 1 private room in loft,1002452,Florencia,Brooklyn,Williamsburg,Private room,65,14,30,2018.9.2,0.76,2
715270,2 Beds/Queen & Full Beautiful Room 40 minsT.Square,3684360,Enrique,Bronx,Allerton,Private room,39,2,169,2019.6.12,2.07,4
716169,Feel the Brooklyn Love!,2055073,Melissa,Brooklyn,Fort Greene,Entire home/apt,93,4,1,2015.5.14,0.02,1
718761,"2 private BRs, private bath - Like your OWN APT",216191,M,Brooklyn,Williamsburg,Private room,146,2,8,2019.3.9,0.11,4
719329,Bright 1 BR in Brooklyn,3711499,Silvia,Brooklyn,Crown Heights,Entire home/apt,120,3,12,2019.3.17,0.18,1
719914,Charming Harlem Getaway-Women Only,3715319,Crystal,Manhattan,Harlem,Private room,79,3,19,2018.10.26,0.3,1
720274,Nice studio apartment in Brooklyn!,3717536,Adam,Brooklyn,Crown Heights,Entire home/apt,100,5,9,2017.4.16,0.11,1
720394,Large pleasant room nr Central Park,3718361,Jo,Manhattan,Upper West Side,Private room,120,1,5,2014.5.19,0.06,2
721719,Heart of Harlem 1 BR Garden apt,3726131,John,Manhattan,Harlem,Entire home/apt,150,5,17,2018.6.25,0.26,2
721762,Colorful New York East Village Apt,3726366,Dk,Manhattan,East Village,Entire home/apt,144,4,70,2019.6.19,0.86,1
722264,Medium-sized furnished room,3729726,Samir,Brooklyn,Crown Heights,Private room,60,7,0,,,1
722451,"NYC Spacious 3b, new, river view",3730928,Dustin,Manhattan,Harlem,Entire home/apt,350,1,1,2015.10.5,0.02,1
722464,Large Private Room in Clinton Hill Brooklyn Loft,3597769,Enid,Brooklyn,Bedford-Stuyvesant,Private room,85,5,1,2019.1.7,0.16,2
723507,Space! Light! Charm! 1BR close to subways & park,3737582,Ellen,Manhattan,Upper West Side,Entire home/apt,195,3,17,2018.9.18,0.43,1
723523,MANHATTAN CHARMER WOW - ALL YOURS!!,3390362,Neill,Manhattan,Upper East Side,Entire home/apt,200,2,59,2017.8.21,0.73,1
723560,Modern and Cozy Home - LES,3738130,Andrea,Manhattan,Lower East Side,Entire home/apt,169,5,62,2019.7.1,0.75,1
723709,Large room 2blks from central Park,297176,Bethania,Manhattan,Harlem,Private room,95,10,6,2019.5.11,0.07,2
725270,Very Large Loft in Chelsea for  Your Stay!!,3750402,Alexander,Manhattan,Flatiron District,Entire home/apt,375,2,33,2019.5.15,0.84,1
725509,3 BR Apartment in Heart of Brooklyn,3752523,Ari,Brooklyn,Crown Heights,Entire home/apt,168,2,158,2019.6.16,1.93,2
726422,Grand Brooklyn Apartment,3759301,Natalia,Brooklyn,Crown Heights,Entire home/apt,50,4,8,2019.4.29,0.12,1
726465,"¤ï_ of Williamsburg, Private Entrance",1869332,Elli,Brooklyn,Williamsburg,Private room,129,2,129,2019.4.25,1.67,3
726692,House 10 min from Midtown Manhattan,3641304,Remo,Queens,Astoria,Entire home/apt,245,6,1,2015.8.29,0.02,1
727512,Duplex Loft Suite w/ Patio @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,Entire home/apt,199,3,50,2019.7.2,0.67,28
727547,Duplex w/ Patio @ Box House Hotel,417504,The Box House Hotel,Brooklyn,Greenpoint,Entire home/apt,199,3,116,2019.6.28,1.56,28
727835,Pristine Room and Art Experience,3772684,Glasshouse,Brooklyn,Williamsburg,Private room,99,6,89,2017.12.12,1.09,2
727964,Garden Pl Historical Artist studio,3493470,Tari,Brooklyn,Brooklyn Heights,Entire home/apt,160,1,17,2016.3.15,0.21,1
728409,Huge Room in South Williamsburg,3778274,AJ And Freddy,Brooklyn,Williamsburg,Private room,65,2,164,2017.1.1,2.07,2
728493,Feel at HOME away from HOME,1601416,Clement & Natalia,Manhattan,Harlem,Private room,70,7,67,2019.1.1,0.87,1
728498,WEST HARLEM  PRIVATE BEDROOM,3779334,Lex And Derek,Manhattan,Harlem,Private room,80,1,135,2019.6.22,1.67,1
728764,AMAZING COLUMBUS CIRCLE LOCATION :),1475015,Mike,Manhattan,Hell's Kitchen,Entire home/apt,100,30,3,2018.11.1,0.12,52
729306,"Clean & Quiet BR in Sunset Park, BK",3787686,"Porfirio ""Firo"" & Maria",Brooklyn,Borough Park,Private room,70,1,139,2019.6.4,1.7,1
729841,Gorgeous Apt Heart of West Villlage,73549,Melinda,Manhattan,West Village,Entire home/apt,200,2,23,2018.12.7,0.32,1
730480,Private Bedroom in Sunny Brooklyn Apartment,3798686,Jonathan,Brooklyn,Sunset Park,Private room,66,3,51,2019.5.30,0.64,1
731293,**YOUR HOME AWAY FROM HOME** : UES/66th LG 1 BDRM,3805320,R And R,Manhattan,Upper East Side,Entire home/apt,200,3,203,2019.6.20,2.53,1
731300,Private Room Williamsburg(Ariel) 4p,3398752,Alessandra,Brooklyn,Williamsburg,Private room,95,2,164,2019.6.23,2.07,2
731316,"Sunny & Clean Apt, Ideal Location",3805397,Christa,Manhattan,Chelsea,Entire home/apt,140,1,6,2016.5.25,0.07,1
732624,1 Pvt. Room in Upper West Manhattan,3813161,Cleveland,Manhattan,Harlem,Private room,65,1,327,2019.6.29,4.01,1
732700,Centrally located and spacious apt.,3815537,Reshma,Manhattan,Midtown,Entire home/apt,106,7,10,2019.7.6,10,1
734749,"QUIET spacious 1BR, great location!",3831783,Shahar,Manhattan,Upper West Side,Entire home/apt,155,181,82,2016.8.26,1.07,1
735677,CHIC Apt in TRENDY East Village,3771963,Megan,Manhattan,East Village,Entire home/apt,249,2,111,2019.7.6,4.44,1
735890,"Homey, Clean studio- East Village",3839667,Hallie,Manhattan,East Village,Entire home/apt,120,7,6,2018.1.2,0.08,1
736187,Private Room in lovely Greenpoint,3842134,Dawn,Brooklyn,Greenpoint,Private room,52,5,35,2019.1.3,0.44,3
737075,"Bright Friendly Apt, East Village!",2333904,Stephanie,Manhattan,East Village,Private room,75,26,57,2019.5.20,0.7,3
737126,Williamsburg Loft!! Bedford L 1blk!,3847832,Eric,Brooklyn,Williamsburg,Shared room,195,2,80,2017.5.26,0.98,1
738588,"Wedding guests accommodations, 3-7 bedrooms",1360198,Marina,Staten Island,Arrochar,Entire home/apt,625,4,1,2015.11.1,0.02,4
739239,Luxury Furnished 1 BR Apartment Near Central Park,15145088,Izi,Manhattan,Upper West Side,Entire home/apt,171,30,4,2018.8.2,0.06,8
739242,1 BR Modern Luxury Apart w W/D Steps From Park,15145088,Izi,Manhattan,Upper West Side,Entire home/apt,185,30,8,2018.10.15,0.1,8
739815,Cozy Private Room in LIC,1486623,Sol,Queens,Long Island City,Private room,55,7,39,2019.6.25,0.48,1
740823,Beautiful private Apt-15m Manhattan (3rd Room),570882,Eldad & Paulina,Brooklyn,Bushwick,Private room,50,2,27,2019.6.12,0.35,1
740947,BEST KIPS BAY LOCATION. HUGE 1BD,1475015,Mike,Manhattan,Kips Bay,Entire home/apt,120,30,3,2015.8.2,0.05,52
741154,Beautiful duplex loft with Skylight,1406458,Nancy,Manhattan,Tribeca,Entire home/apt,210,14,10,2019.7.4,10,1
741346,Entire 1BR Bohemian Apartment in Center of NYC,1099464,Nicolas,Manhattan,East Village,Entire home/apt,133,2,1,2018.7.24,0.09,1
741354,Simple and cozy place on the beach,2577615,Ella,Brooklyn,Brighton Beach,Entire home/apt,73,30,21,2017.4.18,0.26,1
741783,LOVELY 2BR West Village Apt!,3880974,Neil & Katie,Manhattan,West Village,Entire home/apt,350,1,237,2018.9.16,2.96,1
741797,Luxury Tribeca 1bdr in Doorman Bldg,3131199,Oly,Manhattan,Tribeca,Entire home/apt,259,2,20,2015.12.30,0.25,1
741806,Inwood-at the foot of the Cloisters,3883580,Viva,Manhattan,Inwood,Private room,97,7,2,2018.9.5,0.06,1
742026,NOLITA&SOHO BEST LOCATION&GREAT APT,132132,Rachel,Manhattan,Nolita,Entire home/apt,199,7,66,2019.6.9,0.83,1
742779,Upper West Side Stunner,3889339,Stacey,Manhattan,Morningside Heights,Entire home/apt,125,2,7,2017.12.15,0.09,1
742795,Spacious Heart of Ft. Greene Studio,3889383,Elizabeth,Brooklyn,Fort Greene,Entire home/apt,100,1,273,2019.6.20,3.35,1
744078,Tiffany Room in Duplex Home,2219255,Natalie,Brooklyn,Canarsie,Private room,39,5,60,2019.6.9,0.95,3
744220,Beautiful 1 bedroom in NOLITA (2 blocks from SOHO),52615,Kjersti,Manhattan,Nolita,Entire home/apt,125,28,19,2019.6.18,0.25,1
744228,"Entire gorgeous,cozy,light two bed ",192750,Charlotte,Manhattan,Harlem,Entire home/apt,150,1,2,2013.1.5,0.03,1
745037,Luxury Locale Sunny 1BR Suite,3906249,Page,Manhattan,Midtown,Entire home/apt,170,7,83,2019.6.23,1.04,1
746088,Little Italy gem Center of it all!,1483464,Robert,Manhattan,Little Italy,Entire home/apt,199,3,219,2019.6.16,2.68,1
746983,Enjoy All the Comforts of Home!,3920171,Sophia,Manhattan,Harlem,Private room,80,3,0,,,1
746996,Park Slope-Private Room/Bath/Entry,3920265,Kedin,Brooklyn,Park Slope,Private room,125,3,270,2019.7.2,3.34,1
747029,Private rooms in heart of Chelsea,3920522,Erik,Manhattan,Chelsea,Private room,155,5,18,2019.6.5,0.24,1
747159,sunny private room in east village,3801683,Jackson,Manhattan,Gramercy,Private room,120,4,132,2019.7.2,1.62,1
747344,"Stunning views! 3 separate bedrooms, L train Loft",3011406,Ellie,Brooklyn,Williamsburg,Entire home/apt,220,3,151,2019.6.22,1.86,1
747419,"Lovely, Sunny 1-Bedroom Apt with Kitcat",160565,Corina,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90,1,3,2015.7.6,0.06,1
747538,"HUGE mid-century modern, sunny flat w/ amazing cat",2293050,Nick,Brooklyn,Crown Heights,Private room,61,2,167,2019.7.3,4.16,1
747605,"East Village Studio, Great Location",3665794,Jack,Manhattan,East Village,Entire home/apt,179,4,213,2019.7.1,2.62,1
748656,Cozy Vintage Studio in Flushing (Close to LGA/JFK),1687335,AimÃ©e,Queens,Flushing,Shared room,108,5,2,2017.8.1,0.08,1
749108,Cozy 4 BR Brooklyn townhouse in Clinton Hill,3936154,Molly,Brooklyn,Clinton Hill,Entire home/apt,575,3,12,2019.7.1,0.15,1
749455,Lovely Loft space near Central Park & Times Square,3929012,Kevin,Manhattan,Upper West Side,Private room,99,1,353,2019.6.25,4.33,4
749896,"1 Bed Williamsburg Apt, Amazing Loc",3941862,Phil,Brooklyn,Williamsburg,Entire home/apt,175,3,3,2016.10.15,0.05,1
749965,Charming Brooklyn Abode,3905456,Amber,Brooklyn,Flatbush,Entire home/apt,110,1,3,2016.8.21,0.05,1
751851,Spacious 3 bedroom in Park Slope ,3010682,Philippa,Brooklyn,Park Slope,Entire home/apt,250,10,4,2015.12.28,0.05,1
752202,"Historic Mansion, Comfortable Room",3955766,Emily,Brooklyn,Bedford-Stuyvesant,Private room,100,1,113,2018.8.27,1.43,1
752289,Cozy Village apartment  near NYU,2285974,Cristiana,Manhattan,Greenwich Village,Entire home/apt,200,4,11,2017.5.20,0.14,1
752366,"Big, close to subway, 3 stops from the city",3956850,Dana,Queens,Astoria,Entire home/apt,89,3,17,2019.3.15,0.31,1
752616,Sunny 2BR Penthouse - HUGE Terrace,3916070,Boris,Manhattan,Chinatown,Entire home/apt,400,3,46,2019.6.27,0.57,1
752783,LUXURY BROOKLYN LOFT STEPS TO PARK & SUBWAY,3959655,Eric And Aoife,Brooklyn,Windsor Terrace,Entire home/apt,149,21,52,2017.6.24,0.64,2
753399,SoHo Loft - The One,3963008,Philip,Manhattan,SoHo,Entire home/apt,500,10,10,2019.4.28,0.22,1
753622,1 Private Bedroom / East Village,869880,Karen,Manhattan,East Village,Private room,95,5,64,2019.6.29,0.88,1
753687,Mitchell Manor,3964655,Nicole,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,3,104,2019.6.24,1.36,1
